0.936905, 0.016020, 0.920748, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.912848, 0.016025, 0.896682, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.913616, 0.016101, 0.897377, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.911606, 0.016026, 0.895441, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.913511, 0.016031, 0.897339, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.930899, 0.016009, 0.914758, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.932252, 0.016051, 0.916063, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.924940, 0.016084, 0.908717, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.926791, 0.016034, 0.910620, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.912676, 0.016055, 0.896484, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.966094, 0.016091, 0.949862, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.932080, 0.016104, 0.915838, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.930964, 0.016096, 0.914729, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.927265, 0.016081, 0.911043, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.948870, 0.016096, 0.932637, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.913709, 0.016048, 0.897525, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.943888, 0.016021, 0.927737, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.945134, 0.016111, 0.928880, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.935600, 0.016067, 0.919399, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.933344, 0.016040, 0.917165, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.926343, 0.016112, 0.910087, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.929066, 0.016031, 0.912905, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.911692, 0.016117, 0.895439, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.899433, 0.016049, 0.883247, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.913017, 0.016057, 0.896824, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.960967, 0.016110, 0.944713, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.925563, 0.016104, 0.909318, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.932031, 0.016072, 0.915821, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.936788, 0.016103, 0.920523, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.915980, 0.016037, 0.899807, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.951725, 0.016130, 0.935437, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.950425, 0.016101, 0.934183, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.958404, 0.016104, 0.942162, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.924301, 0.016060, 0.908103, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.922521, 0.016114, 0.906268, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.923675, 0.016116, 0.907420, 24000000, 1000000, 3.22025170466474941477, 0.07865905107495629878
0.953086, 0.016113, 0.936834, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.924996, 0.016242, 0.908613, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.945189, 0.016038, 0.929021, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.941064, 0.016069, 0.924856, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.926578, 0.016117, 0.910317, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.921977, 0.016090, 0.905748, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.916869, 0.016058, 0.900671, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.925972, 0.016102, 0.909731, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.935866, 0.016035, 0.919691, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.934801, 0.016069, 0.918595, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.909709, 0.016093, 0.893479, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.921782, 0.016056, 0.905588, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.898137, 0.016035, 0.881959, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.940801, 0.016052, 0.924609, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.941131, 0.016114, 0.924879, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.927134, 0.016087, 0.910890, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.956245, 0.016058, 0.940046, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.935698, 0.016093, 0.919476, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.959409, 0.016115, 0.943128, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.929920, 0.016051, 0.913732, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.910669, 0.016072, 0.894458, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.926153, 0.016110, 0.909898, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.932091, 0.016116, 0.915816, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.898665, 0.016043, 0.882480, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.919047, 0.016058, 0.902849, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.940353, 0.016105, 0.924108, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.898201, 0.016017, 0.882044, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.927438, 0.016071, 0.911234, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.940361, 0.016108, 0.924113, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.947887, 0.016144, 0.931603, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.923302, 0.016035, 0.907130, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.944547, 0.016128, 0.928267, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.935381, 0.016055, 0.919195, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.937415, 0.016084, 0.921195, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.896766, 0.016025, 0.880603, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.934668, 0.016010, 0.918530, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.935785, 0.016052, 0.919596, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.923697, 0.016138, 0.907388, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.927480, 0.016124, 0.911217, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.937047, 0.016108, 0.920802, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.909139, 0.016080, 0.892919, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.951096, 0.016218, 0.934740, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.898846, 0.016026, 0.882683, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.911476, 0.016058, 0.895280, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.916538, 0.016046, 0.900350, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.930905, 0.016137, 0.914623, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.947003, 0.016106, 0.930753, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.922401, 0.016056, 0.906207, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.924629, 0.016121, 0.908366, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.913693, 0.016040, 0.897517, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.912278, 0.016066, 0.896075, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.915266, 0.016054, 0.899072, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.925997, 0.016123, 0.909735, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
0.912572, 0.016050, 0.896382, 24000000, 1000000, 3.14005522336205178391, -0.00153743022774133209
